date,author,lysis,lysis_temp,beads,bead_conc_mg_ml,wash1,wash2,elution,elution_temp,sample_type,sample_name,sample_volume,concentration,bead_beating,pretreatment_buffer,pretreatment_heating,target_type,target_name,cq,standard,unique_id
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,UP STD,200,20,,,,24R,M.gen,28.09,TRUE,Data_11501_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,B15%,200,20,,,,24R,M.gen,28.34,FALSE,Data_11502_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,B15%,200,20,,,,24R,M.gen,28.22,FALSE,Data_11503_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,D15%,200,20,,,,24R,M.gen,29.64,FALSE,Data_11504_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,D15%,200,20,,,,24R,M.gen,29.73,FALSE,Data_11505_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,1:01,200,20,,,,24R,N.gon,27.48,FALSE,Data_11506_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,1:01,200,20,,,,24R,N.gon,27.28,FALSE,Data_11507_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,2:03,200,20,,,,24R,N.gon,27.34,FALSE,Data_11508_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,2:03,200,20,,,,24R,N.gon,27.54,FALSE,Data_11509_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,3:02,200,20,,,,24R,N.gon,27.58,FALSE,Data_11510_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,3:02,200,20,,,,24R,N.gon,27.54,FALSE,Data_11511_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,B15%,200,20,,,,24R,N.gon,27.71,FALSE,Data_11512_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,B15%,200,20,,,,24R,N.gon,27.54,FALSE,Data_11513_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,UP STD,200,20,,,,24R,N.gon,27.75,TRUE,Data_11514_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,UP STD,200,20,,,,24R,N.gon,27.59,TRUE,Data_11515_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,D,200,20,,,,24R,N.gon,27.62,FALSE,Data_11516_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,D,200,20,,,,24R,N.gon,27.93,FALSE,Data_11517_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,B,200,20,,,,24R,N.gon,28.19,FALSE,Data_11518_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,B,200,20,,,,24R,N.gon,27.86,FALSE,Data_11519_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,D15%,200,20,,,,24R,N.gon,28.8,FALSE,Data_11520_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,D15%,200,20,,,,24R,N.gon,28.73,FALSE,Data_11521_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,1:01,200,20,,,,24R,T.vag,25.57,FALSE,Data_11522_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,1:01,200,20,,,,24R,T.vag,26.01,FALSE,Data_11523_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,3:02,200,20,,,,24R,T.vag,26.24,FALSE,Data_11524_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,3:02,200,20,,,,24R,T.vag,26.22,FALSE,Data_11525_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,2:03,200,20,,,,24R,T.vag,26.67,FALSE,Data_11526_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,2:03,200,20,,,,24R,T.vag,26.29,FALSE,Data_11527_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,B,200,20,,,,24R,T.vag,27.06,FALSE,Data_11528_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,B,200,20,,,,24R,T.vag,27.37,FALSE,Data_11529_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,D,200,20,,,,24R,T.vag,27.28,FALSE,Data_11530_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,D,200,20,,,,24R,T.vag,27.16,FALSE,Data_11531_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,B15%,200,20,,,,24R,T.vag,27.12,FALSE,Data_11532_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,B15%,200,20,,,,24R,T.vag,27.46,FALSE,Data_11533_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,UP STD,200,20,,,,24R,T.vag,27.73,TRUE,Data_11534_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,UP STD,200,20,,,,24R,T.vag,28.01,TRUE,Data_11535_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,D15%,200,20,,,,24R,T.vag,28.42,FALSE,Data_11536_12042023
4/12/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Swab,D15%,200,20,,,,24R,T.vag,28.29,FALSE,Data_11537_12042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD,200,20,,,,21,C.dif,27.95,TRUE,Data_11538_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD,200,20,,,,21,C.dif,27.77,TRUE,Data_11539_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,C.dif,29.53,FALSE,Data_11540_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,C.dif,29.5,FALSE,Data_11541_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,C.dif,29.52,FALSE,Data_11542_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,C.dif,29.64,FALSE,Data_11543_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,C.dif,29.63,FALSE,Data_11544_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,C.dif,29.75,FALSE,Data_11545_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,C.dif,30.1,FALSE,Data_11546_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,C.dif,30.11,FALSE,Data_11547_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,C.dif,30.18,FALSE,Data_11548_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,C.dif,30.03,FALSE,Data_11549_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,C.dif,30.1,FALSE,Data_11550_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,C.dif,30.35,FALSE,Data_11551_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,C.dif,32.73,FALSE,Data_11552_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,C.dif,33.82,FALSE,Data_11553_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,C.jej,27.73,FALSE,Data_11554_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,C.jej,28.06,FALSE,Data_11555_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,C.jej,28.28,FALSE,Data_11556_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,C.jej,28.09,FALSE,Data_11557_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,C.jej,28.25,FALSE,Data_11558_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,C.jej,28.13,FALSE,Data_11559_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,C.jej,28.49,FALSE,Data_11560_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,C.jej,28.18,FALSE,Data_11561_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD,200,20,,,,21,C.jej,28.28,TRUE,Data_11562_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD,200,20,,,,21,C.jej,28.52,TRUE,Data_11563_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,C.jej,28.46,FALSE,Data_11564_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,C.jej,28.46,FALSE,Data_11565_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,C.jej,28.42,FALSE,Data_11566_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,C.jej,28.55,FALSE,Data_11567_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,C.jej,29.05,FALSE,Data_11568_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,C.jej,29.05,FALSE,Data_11569_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,E.coli,18.07,FALSE,Data_11570_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,E.coli,18.27,FALSE,Data_11571_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,E.coli,18.34,FALSE,Data_11572_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,E.coli,18.14,FALSE,Data_11573_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,E.coli,18.22,FALSE,Data_11574_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,E.coli,18.46,FALSE,Data_11575_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,E.coli,18.5,FALSE,Data_11576_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,E.coli,18.29,FALSE,Data_11577_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,E.coli,18.73,FALSE,Data_11578_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,E.coli,18.4,FALSE,Data_11579_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD,200,20,,,,21,E.coli,19.13,TRUE,Data_11580_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD,200,20,,,,21,E.coli,19.17,TRUE,Data_11581_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,E.coli,19.68,FALSE,Data_11582_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,E.coli,19.12,FALSE,Data_11583_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,E.coli,19.77,FALSE,Data_11584_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,E.coli,20.07,FALSE,Data_11585_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,S.enter,30.4,FALSE,Data_11586_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,S.enter,29.99,FALSE,Data_11587_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,S.enter,30.49,FALSE,Data_11588_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,S.enter,31.03,FALSE,Data_11589_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,S.enter,30.97,FALSE,Data_11590_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,S.enter,30.8,FALSE,Data_11591_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,S.enter,31.27,FALSE,Data_11592_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,S.enter,31.1,FALSE,Data_11593_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,S.enter,31.25,FALSE,Data_11594_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,S.enter,31.3,FALSE,Data_11595_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD,200,20,,,,21,S.enter,31.46,TRUE,Data_11596_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD,200,20,,,,21,S.enter,31.68,TRUE,Data_11597_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,S.enter,31.63,FALSE,Data_11598_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,S.enter,31.88,FALSE,Data_11599_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,S.enter,32.03,FALSE,Data_11600_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,S.enter,32.05,FALSE,Data_11601_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,S.flex,26.72,FALSE,Data_11602_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,S.flex,27.02,FALSE,Data_11603_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,S.flex,28.32,FALSE,Data_11604_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,S.flex,28.34,FALSE,Data_11605_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,S.flex,28.76,FALSE,Data_11606_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,S.flex,28.47,FALSE,Data_11607_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,S.flex,29.06,FALSE,Data_11608_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,S.flex,28.83,FALSE,Data_11609_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,S.flex,28.87,FALSE,Data_11610_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,S.flex,29.1,FALSE,Data_11611_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,S.flex,28.93,FALSE,Data_11612_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,S.flex,29.18,FALSE,Data_11613_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD,200,20,,,,21,S.flex,29.09,TRUE,Data_11614_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD,200,20,,,,21,S.flex,29.42,TRUE,Data_11615_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,S.flex,29.92,FALSE,Data_11616_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,S.flex,29.81,FALSE,Data_11617_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,Y.enter,,FALSE,Data_11618_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,Y.enter,29.83,FALSE,Data_11619_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,Y.enter,29.64,FALSE,Data_11620_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,Y.enter,30.55,FALSE,Data_11621_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,Y.enter,30.55,FALSE,Data_11622_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,Y.enter,31.2,FALSE,Data_11623_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,Y.enter,30.58,FALSE,Data_11624_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,Y.enter,30.8,FALSE,Data_11625_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,Y.enter,31.05,FALSE,Data_11626_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,Y.enter,30.63,FALSE,Data_11627_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,Y.enter,31.63,FALSE,Data_11628_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,Y.enter,31.16,FALSE,Data_11629_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,Y.enter,31.4,FALSE,Data_11630_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD,200,20,,,,21,Y.enter,32.3,TRUE,Data_11631_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD,200,20,,,,21,Y.enter,32.42,TRUE,Data_11632_13042023
4/13/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,Y.enter,32.38,FALSE,Data_11633_13042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,UP STD,200,20,,,,21,C.dif,27.87,TRUE,Data_11634_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,UP STD,200,20,,,,21,C.dif,27.87,TRUE,Data_11635_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD/ AP450,200,20,,,,21,C.dif,28.63,FALSE,Data_11636_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD/ AP450,200,20,,,,21,C.dif,28.44,FALSE,Data_11637_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,C.dif,29.78,FALSE,Data_11638_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,C.dif,29.84,FALSE,Data_11639_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,C.dif,29.19,FALSE,Data_11670_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B15%,200,20,,,,21,C.dif,29.16,FALSE,Data_11671_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,C.dif,29.45,FALSE,Data_11672_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,CS25,200,20,,,,21,C.dif,29.52,FALSE,Data_11673_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B,200,20,,,,21,C.dif,30,FALSE,Data_11674_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B,200,20,,,,21,C.dif,29.95,FALSE,Data_11675_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,C.dif,30.28,FALSE,Data_11676_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:01,200,20,,,,21,C.dif,30.17,FALSE,Data_11677_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,C.dif,30.13,FALSE,Data_11678_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,C.dif,30.39,FALSE,Data_11679_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,C.dif,30.24,FALSE,Data_11680_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,C.dif,30.57,FALSE,Data_11681_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D,200,20,,,,21,C.dif,33.22,FALSE,Data_11682_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D,200,20,,,,21,C.dif,32.64,FALSE,Data_11683_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,C.dif,33.19,FALSE,Data_11684_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,D15%,200,20,,,,21,C.dif,32.85,FALSE,Data_11685_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD/ AP450,200,20,,,,21,C.jej,27.88,FALSE,Data_11640_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,STD/ AP450,200,20,,,,21,C.jej,27.79,FALSE,Data_11641_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,C.jej,27.97,FALSE,Data_11642_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,3:02,200,20,,,,21,C.jej,28.1,FALSE,Data_11643_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,UP STD,200,20,,,,21,C.jej,28.22,TRUE,Data_11644_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,UP STD,200,20,,,,21,C.jej,28.17,TRUE,Data_11645_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,C.jej,28.35,FALSE,Data_11686_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,AP450,200,20,,,,21,C.jej,28.24,FALSE,Data_11687_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B,200,20,,,,21,C.jej,28.31,FALSE,Data_11688_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,B,200,20,,,,21,C.jej,28.62,FALSE,Data_11689_14042023
4/14/2023,HB,v139-10,,AP450-CS25,20,BW1_T1,w2,h2o,70,Stool,1:02,200,20,,,,21,C.jej,28.51,FALSE,Data_11690_14042023
